kernel,gx,gy,gz,bx,by,bz,funcId,smefficiency 
0,32,4,5,4,1,40,61,70.17
1,32,4,5,4,1,40,61,97.32 
0,32,5,4,4,1,40,61,73.07
1,32,5,4,4,1,40,61,96.61 
0,32,10,2,4,1,40,61,71.94
1,32,10,2,4,1,40,61,97.21 
0,32,20,1,4,1,40,53,72.05
1,32,20,1,4,1,40,53,96.81 
0,40,1,16,4,1,40,45,70.63
1,40,1,16,4,1,40,45,97.0 
0,40,2,8,4,1,40,61,72.54
1,40,2,8,4,1,40,61,96.07 
0,40,4,4,4,1,40,61,66.2
1,40,4,4,4,1,40,61,97.45 
0,40,8,2,4,1,40,61,72.11
1,40,8,2,4,1,40,61,97.07 
0,40,16,1,4,1,40,53,71.81
1,40,16,1,4,1,40,53,96.97 
0,64,1,10,4,1,40,45,70.73
1,64,1,10,4,1,40,45,96.46 
0,64,2,5,4,1,40,61,70.64
1,64,2,5,4,1,40,61,97.84 
0,64,5,2,4,1,40,61,70.8
1,64,5,2,4,1,40,61,95.75 
0,64,10,1,4,1,40,53,72.08
1,64,10,1,4,1,40,53,96.72 
0,80,1,8,4,1,40,45,70.42
1,80,1,8,4,1,40,45,95.35 
0,80,2,4,4,1,40,61,71.78
1,80,2,4,4,1,40,61,96.35 
0,80,4,2,4,1,40,61,70.98
1,80,4,2,4,1,40,61,96.77 
0,80,8,1,4,1,40,53,72.38
1,80,8,1,4,1,40,53,96.31 
0,128,1,5,4,1,40,45,70.95
1,128,1,5,4,1,40,45,96.16 
0,128,5,1,4,1,40,53,71.86
1,128,5,1,4,1,40,53,96.48 
0,160,1,4,4,1,40,45,71.75
1,160,1,4,4,1,40,45,96.97 
0,160,2,2,4,1,40,61,72.31
1,160,2,2,4,1,40,61,97.07 
0,160,4,1,4,1,40,53,71.67
1,160,4,1,4,1,40,53,97.07 
0,320,1,2,4,1,40,45,70.33
1,320,1,2,4,1,40,45,96.16 
0,320,2,1,4,1,40,53,67.3
1,320,2,1,4,1,40,53,97.36 
0,640,1,1,4,1,40,37,71.23
1,640,1,1,4,1,40,37,97.8 
0,1,1,320,8,1,40,13,71.18
1,1,1,320,8,1,40,13,97.48 
0,1,2,160,8,1,40,29,71.36
1,1,2,160,8,1,40,29,95.76 
0,1,4,80,8,1,40,29,71.98
1,1,4,80,8,1,40,29,97.35 
0,1,5,64,8,1,40,29,71.08
1,1,5,64,8,1,40,29,97.46 
0,1,8,40,8,1,40,29,71.88
1,1,8,40,8,1,40,29,97.32 
0,1,10,32,8,1,40,29,71.32
1,1,10,32,8,1,40,29,94.6 
0,1,16,20,8,1,40,29,69.95
1,1,16,20,8,1,40,29,96.75 
0,1,20,16,8,1,40,29,71.88
1,1,20,16,8,1,40,29,94.86 
0,1,32,10,8,1,40,29,72.1
1,1,32,10,8,1,40,29,95.03 
0,1,40,8,8,1,40,29,71.13
1,1,40,8,8,1,40,29,96.67 
0,1,64,5,8,1,40,29,71.72
1,1,64,5,8,1,40,29,97.04 
0,1,80,4,8,1,40,29,71.83
1,1,80,4,8,1,40,29,96.52 
0,1,160,2,8,1,40,29,71.86
1,1,160,2,8,1,40,29,97.12 
0,1,320,1,8,1,40,21,71.83
1,1,320,1,8,1,40,21,96.46 
0,2,1,160,8,1,40,45,72.02
1,2,1,160,8,1,40,45,96.95 
0,2,2,80,8,1,40,61,67.9
1,2,2,80,8,1,40,61,96.92 
0,2,4,40,8,1,40,61,72.22
1,2,4,40,8,1,40,61,96.89 
0,2,5,32,8,1,40,61,69.77
1,2,5,32,8,1,40,61,97.26 
0,2,8,20,8,1,40,61,72.54
1,2,8,20,8,1,40,61,96.44 
0,2,10,16,8,1,40,61,72.46
1,2,10,16,8,1,40,61,95.65 
0,2,16,10,8,1,40,61,71.46
1,2,16,10,8,1,40,61,95.41 
0,2,20,8,8,1,40,61,71.55
1,2,20,8,8,1,40,61,96.81 
0,2,32,5,8,1,40,61,72.7
1,2,32,5,8,1,40,61,95.07 
0,2,40,4,8,1,40,61,72.61
1,2,40,4,8,1,40,61,96.25 
0,2,80,2,8,1,40,61,72.8
1,2,80,2,8,1,40,61,96.53 
0,2,160,1,8,1,40,53,72.07
1,2,160,1,8,1,40,53,96.7 
0,4,1,80,8,1,40,45,72.47
1,4,1,80,8,1,40,45,97.41 
0,4,2,40,8,1,40,61,71.07
1,4,2,40,8,1,40,61,97.8 
0,4,4,20,8,1,40,61,72.23
1,4,4,20,8,1,40,61,97.42 
0,4,5,16,8,1,40,61,72.16
1,4,5,16,8,1,40,61,96.98 
0,4,8,10,8,1,40,61,72.47
1,4,8,10,8,1,40,61,96.59 
0,4,10,8,8,1,40,61,72.05
1,4,10,8,8,1,40,61,96.1 
0,4,16,5,8,1,40,61,68.78
1,4,16,5,8,1,40,61,94.79 
0,4,20,4,8,1,40,61,72.98
1,4,20,4,8,1,40,61,96.14 
0,4,40,2,8,1,40,61,73.36
1,4,40,2,8,1,40,61,95.98 
0,4,80,1,8,1,40,53,71.83
1,4,80,1,8,1,40,53,95.71 
0,5,1,64,8,1,40,45,71.6
1,5,1,64,8,1,40,45,94.96 
0,5,2,32,8,1,40,61,73.77
1,5,2,32,8,1,40,61,96.92 
0,5,4,16,8,1,40,61,71.92
1,5,4,16,8,1,40,61,95.77 
0,5,8,8,8,1,40,61,71.56
1,5,8,8,8,1,40,61,95.96 
0,5,16,4,8,1,40,61,71.75
1,5,16,4,8,1,40,61,97.06 
0,5,32,2,8,1,40,61,71.39
1,5,32,2,8,1,40,61,96.98 
0,5,64,1,8,1,40,53,72.79
1,5,64,1,8,1,40,53,96.0 
0,8,1,40,8,1,40,45,72.01
1,8,1,40,8,1,40,45,95.5 
0,8,2,20,8,1,40,61,71.54
1,8,2,20,8,1,40,61,97.0 
0,8,4,10,8,1,40,61,72.06
1,8,4,10,8,1,40,61,96.16 
0,8,5,8,8,1,40,61,71.5
1,8,5,8,8,1,40,61,96.09 
0,8,8,5,8,1,40,61,72.08
1,8,8,5,8,1,40,61,95.71 
0,8,10,4,8,1,40,61,72.86
1,8,10,4,8,1,40,61,95.37 
0,8,20,2,8,1,40,61,66.81
1,8,20,2,8,1,40,61,95.69 
0,8,40,1,8,1,40,53,70.97
1,8,40,1,8,1,40,53,97.46 
0,10,1,32,8,1,40,45,71.89
1,10,1,32,8,1,40,45,96.51 
0,10,2,16,8,1,40,61,71.83
1,10,2,16,8,1,40,61,96.88 
0,10,4,8,8,1,40,61,71.72
1,10,4,8,8,1,40,61,95.9 
0,10,8,4,8,1,40,61,72.21
1,10,8,4,8,1,40,61,95.51 
0,10,16,2,8,1,40,61,72.35
1,10,16,2,8,1,40,61,95.97 
0,10,32,1,8,1,40,53,72.52
1,10,32,1,8,1,40,53,97.05 
0,16,1,20,8,1,40,45,70.99
1,16,1,20,8,1,40,45,95.67 
0,16,2,10,8,1,40,61,72.72
1,16,2,10,8,1,40,61,94.77 
0,16,4,5,8,1,40,61,73.65
1,16,4,5,8,1,40,61,96.35 
0,16,5,4,8,1,40,61,72.97
1,16,5,4,8,1,40,61,96.68 
0,16,10,2,8,1,40,61,71.76
1,16,10,2,8,1,40,61,96.13 
0,16,20,1,8,1,40,53,72.28
1,16,20,1,8,1,40,53,97.36 
0,20,1,16,8,1,40,45,72.14
1,20,1,16,8,1,40,45,96.62 
0,20,2,8,8,1,40,61,72.43
1,20,2,8,8,1,40,61,96.53 
0,20,4,4,8,1,40,61,73.81
1,20,4,4,8,1,40,61,97.03 
0,20,8,2,8,1,40,61,68.52
1,20,8,2,8,1,40,61,97.12 
0,20,16,1,8,1,40,53,70.57
1,20,16,1,8,1,40,53,95.61 
0,32,1,10,8,1,40,45,70.49
1,32,1,10,8,1,40,45,96.16 
0,32,2,5,8,1,40,61,72.2
1,32,2,5,8,1,40,61,96.32 
0,32,5,2,8,1,40,61,72.22
1,32,5,2,8,1,40,61,96.72 
0,32,10,1,8,1,40,53,71.11
1,32,10,1,8,1,40,53,95.5 
0,40,1,8,8,1,40,45,72.39
1,40,1,8,8,1,40,45,97.0 
0,40,2,4,8,1,40,61,71.72
1,40,2,4,8,1,40,61,97.06 
0,40,4,2,8,1,40,61,72.19
1,40,4,2,8,1,40,61,94.5 
0,40,8,1,8,1,40,53,70.67
1,40,8,1,8,1,40,53,96.65 
0,64,1,5,8,1,40,45,71.14
1,64,1,5,8,1,40,45,96.09 
0,64,5,1,8,1,40,53,71.63
1,64,5,1,8,1,40,53,97.07 
0,80,1,4,8,1,40,45,71.92
1,80,1,4,8,1,40,45,95.74 
0,80,2,2,8,1,40,61,71.94
1,80,2,2,8,1,40,61,96.99 
0,80,4,1,8,1,40,53,71.16
1,80,4,1,8,1,40,53,97.36 
0,160,1,2,8,1,40,45,71.08
1,160,1,2,8,1,40,45,96.99 
0,160,2,1,8,1,40,53,70.66
1,160,2,1,8,1,40,53,96.93 
0,320,1,1,8,1,40,37,66.53
1,320,1,1,8,1,40,37,96.34 
0,1,1,160,16,1,40,13,70.9
1,1,1,160,16,1,40,13,93.64 
0,1,2,80,16,1,40,29,70.71
1,1,2,80,16,1,40,29,95.22 
0,1,4,40,16,1,40,29,70.43
1,1,4,40,16,1,40,29,94.49 
0,1,5,32,16,1,40,29,71.65
1,1,5,32,16,1,40,29,94.55 
0,1,8,20,16,1,40,29,69.7
1,1,8,20,16,1,40,29,93.49 
0,1,10,16,16,1,40,29,69.49
1,1,10,16,16,1,40,29,94.49 
0,1,16,10,16,1,40,29,70.32
1,1,16,10,16,1,40,29,93.79 
0,1,20,8,16,1,40,29,70.6
1,1,20,8,16,1,40,29,93.64 
0,1,32,5,16,1,40,29,71.12
1,1,32,5,16,1,40,29,92.99 
0,1,40,4,16,1,40,29,70.82
1,1,40,4,16,1,40,29,94.63 
0,1,80,2,16,1,40,29,70.65
1,1,80,2,16,1,40,29,93.04 
0,1,160,1,16,1,40,21,71.81
1,1,160,1,16,1,40,21,94.47 
0,2,1,80,16,1,40,45,71.25
1,2,1,80,16,1,40,45,93.6 
0,2,2,40,16,1,40,61,71.85
1,2,2,40,16,1,40,61,94.19 
0,2,4,20,16,1,40,61,72.09
1,2,4,20,16,1,40,61,94.51 
0,2,5,16,16,1,40,61,70.97
1,2,5,16,16,1,40,61,93.2 
0,2,8,10,16,1,40,61,67.53
1,2,8,10,16,1,40,61,95.19 
0,2,10,8,16,1,40,61,71.81
1,2,10,8,16,1,40,61,94.44 
0,2,16,5,16,1,40,61,71.97
1,2,16,5,16,1,40,61,94.59 
0,2,20,4,16,1,40,61,71.45
1,2,20,4,16,1,40,61,93.62 
0,2,40,2,16,1,40,61,71.13
1,2,40,2,16,1,40,61,93.5 
0,2,80,1,16,1,40,53,70.9
1,2,80,1,16,1,40,53,93.79 
0,4,1,40,16,1,40,45,71.08
1,4,1,40,16,1,40,45,95.91 
0,4,2,20,16,1,40,61,71.13
1,4,2,20,16,1,40,61,93.28 
0,4,4,10,16,1,40,61,70.46
1,4,4,10,16,1,40,61,94.02 
0,4,5,8,16,1,40,61,71.62
1,4,5,8,16,1,40,61,93.9 
0,4,8,5,16,1,40,61,73.15
1,4,8,5,16,1,40,61,93.69 
0,4,10,4,16,1,40,61,72.96
1,4,10,4,16,1,40,61,93.8 
0,4,20,2,16,1,40,61,72.2
1,4,20,2,16,1,40,61,96.07 
0,4,40,1,16,1,40,53,70.55
1,4,40,1,16,1,40,53,93.79 
0,5,1,32,16,1,40,45,70.79
1,5,1,32,16,1,40,45,93.79 
0,5,2,16,16,1,40,61,73.1
1,5,2,16,16,1,40,61,94.5 
0,5,4,8,16,1,40,61,71.97
1,5,4,8,16,1,40,61,93.61 
0,5,8,4,16,1,40,61,68.04
1,5,8,4,16,1,40,61,93.68 
0,5,16,2,16,1,40,61,71.93
1,5,16,2,16,1,40,61,93.04 
0,5,32,1,16,1,40,53,72.03
1,5,32,1,16,1,40,53,94.99 
0,8,1,20,16,1,40,45,70.78
1,8,1,20,16,1,40,45,93.74 
0,8,2,10,16,1,40,61,70.55
1,8,2,10,16,1,40,61,93.61 
0,8,4,5,16,1,40,61,71.64
1,8,4,5,16,1,40,61,94.78 
0,8,5,4,16,1,40,61,72.22
1,8,5,4,16,1,40,61,95.14 
0,8,10,2,16,1,40,61,69.87
1,8,10,2,16,1,40,61,94.34 
0,8,20,1,16,1,40,53,72.54
1,8,20,1,16,1,40,53,94.79 
0,10,1,16,16,1,40,45,71.38
1,10,1,16,16,1,40,45,93.92 
0,10,2,8,16,1,40,61,70.2
1,10,2,8,16,1,40,61,93.83 
0,10,4,4,16,1,40,61,73.13
1,10,4,4,16,1,40,61,93.15 
0,10,8,2,16,1,40,61,72.37
1,10,8,2,16,1,40,61,93.49 
0,10,16,1,16,1,40,53,71.68
1,10,16,1,16,1,40,53,94.47 
0,16,1,10,16,1,40,45,71.19
1,16,1,10,16,1,40,45,95.97 
0,16,2,5,16,1,40,61,72.5
1,16,2,5,16,1,40,61,94.71 
0,16,5,2,16,1,40,61,71.38
1,16,5,2,16,1,40,61,93.77 
0,16,10,1,16,1,40,53,66.37
1,16,10,1,16,1,40,53,94.46 
0,20,1,8,16,1,40,45,68.82
1,20,1,8,16,1,40,45,93.19 
0,20,2,4,16,1,40,61,72.53
1,20,2,4,16,1,40,61,94.38 
0,20,4,2,16,1,40,61,70.71
1,20,4,2,16,1,40,61,94.16 
0,20,8,1,16,1,40,53,71.41
1,20,8,1,16,1,40,53,92.99 
0,32,1,5,16,1,40,45,72.44
1,32,1,5,16,1,40,45,94.57 
0,32,5,1,16,1,40,53,72.41
1,32,5,1,16,1,40,53,94.71 
0,40,1,4,16,1,40,45,72.94
1,40,1,4,16,1,40,45,94.73 
0,40,2,2,16,1,40,61,71.97
1,40,2,2,16,1,40,61,94.53 
0,40,4,1,16,1,40,53,70.72
1,40,4,1,16,1,40,53,93.78 
0,80,1,2,16,1,40,45,71.35
1,80,1,2,16,1,40,45,93.09 
0,80,2,1,16,1,40,53,71.38
1,80,2,1,16,1,40,53,94.2 
0,160,1,1,16,1,40,37,70.65
1,160,1,1,16,1,40,37,94.71 
0,1,1,128,20,1,40,13,62.74
1,1,1,128,20,1,40,13,94.97 
0,1,2,64,20,1,40,29,69.12
1,1,2,64,20,1,40,29,94.97 
0,1,4,32,20,1,40,29,69.15
1,1,4,32,20,1,40,29,94.98 
0,1,8,16,20,1,40,29,70.02
1,1,8,16,20,1,40,29,95.02 
0,1,16,8,20,1,40,29,67.06
1,1,16,8,20,1,40,29,94.98 
0,1,32,4,20,1,40,29,69.08
1,1,32,4,20,1,40,29,95.03 
0,1,64,2,20,1,40,29,70.45
1,1,64,2,20,1,40,29,95.01 
0,1,128,1,20,1,40,21,69.39
1,1,128,1,20,1,40,21,95.05 
0,2,1,64,20,1,40,45,69.37
1,2,1,64,20,1,40,45,95.06 
0,2,2,32,20,1,40,61,70.33
1,2,2,32,20,1,40,61,95.03 
0,2,4,16,20,1,40,61,70.44
1,2,4,16,20,1,40,61,94.98 
0,2,8,8,20,1,40,61,70.13
1,2,8,8,20,1,40,61,94.93 
0,2,16,4,20,1,40,61,70.55
1,2,16,4,20,1,40,61,95.08 
0,2,32,2,20,1,40,61,70.77
1,2,32,2,20,1,40,61,94.99 
0,2,64,1,20,1,40,53,68.98
1,2,64,1,20,1,40,53,95.03 
0,4,1,32,20,1,40,45,71.09
1,4,1,32,20,1,40,45,95.01 
0,4,2,16,20,1,40,61,70.86
1,4,2,16,20,1,40,61,95.04 
0,4,4,8,20,1,40,61,70.7
1,4,4,8,20,1,40,61,95.02 
0,4,8,4,20,1,40,61,70.91
1,4,8,4,20,1,40,61,95.08 
0,4,16,2,20,1,40,61,69.8
1,4,16,2,20,1,40,61,95.06 
0,4,32,1,20,1,40,53,70.6
1,4,32,1,20,1,40,53,94.98 
0,8,1,16,20,1,40,45,66.65
1,8,1,16,20,1,40,45,95.02 
0,8,2,8,20,1,40,61,70.71
1,8,2,8,20,1,40,61,94.91 
0,8,4,4,20,1,40,61,70.31
1,8,4,4,20,1,40,61,94.99 
0,8,8,2,20,1,40,61,70.06
1,8,8,2,20,1,40,61,94.99 
0,8,16,1,20,1,40,53,69.71
1,8,16,1,20,1,40,53,95.05 
0,16,1,8,20,1,40,45,70.52
1,16,1,8,20,1,40,45,94.93 
0,16,2,4,20,1,40,61,70.54
1,16,2,4,20,1,40,61,95.04 
0,16,4,2,20,1,40,61,71.63
1,16,4,2,20,1,40,61,95.06 
0,16,8,1,20,1,40,53,70.02
1,16,8,1,20,1,40,53,95.09 
0,32,1,4,20,1,40,45,68.82
1,32,1,4,20,1,40,45,95.01 
0,32,2,2,20,1,40,61,71.24
1,32,2,2,20,1,40,61,95.06 
0,32,4,1,20,1,40,53,70.44
1,32,4,1,20,1,40,53,95.0 
0,64,1,2,20,1,40,45,70.27
1,64,1,2,20,1,40,45,95.0 
0,64,2,1,20,1,40,53,70.28
1,64,2,1,20,1,40,53,95.07 
0,128,1,1,20,1,40,37,69.72
1,128,1,1,20,1,40,37,95.04 
0,1,1,640,2,2,40,15,70.77
1,1,1,640,2,2,40,15,97.72 
0,1,2,320,2,2,40,31,71.21
1,1,2,320,2,2,40,31,97.46 
0,1,4,160,2,2,40,31,68.27
1,1,4,160,2,2,40,31,97.33 
0,1,5,128,2,2,40,31,72.23
1,1,5,128,2,2,40,31,96.93 
0,1,8,80,2,2,40,31,72.01
1,1,8,80,2,2,40,31,96.08 
0,1,10,64,2,2,40,31,71.3
1,1,10,64,2,2,40,31,96.28 
0,1,16,40,2,2,40,31,72.21
1,1,16,40,2,2,40,31,97.48 
0,1,20,32,2,2,40,31,72.58
1,1,20,32,2,2,40,31,96.85 
0,1,32,20,2,2,40,31,72.78
1,1,32,20,2,2,40,31,96.72 
0,1,40,16,2,2,40,31,72.57
1,1,40,16,2,2,40,31,95.71 
0,1,64,10,2,2,40,31,73.78
1,1,64,10,2,2,40,31,96.14 
0,1,80,8,2,2,40,31,73.45
1,1,80,8,2,2,40,31,97.33 
0,1,128,5,2,2,40,31,72.47
1,1,128,5,2,2,40,31,97.02 
0,1,160,4,2,2,40,31,71.57
1,1,160,4,2,2,40,31,97.2 
0,1,320,2,2,2,40,31,69.54
1,1,320,2,2,2,40,31,96.95 
0,1,640,1,2,2,40,23,71.09
1,1,640,1,2,2,40,23,97.06 
0,2,1,320,2,2,40,47,71.66
1,2,1,320,2,2,40,47,95.36 
0,2,2,160,2,2,40,63,73.21
1,2,2,160,2,2,40,63,97.03 
0,2,4,80,2,2,40,63,72.87
1,2,4,80,2,2,40,63,96.08 
0,2,5,64,2,2,40,63,68.54
1,2,5,64,2,2,40,63,97.18 
0,2,8,40,2,2,40,63,71.65
1,2,8,40,2,2,40,63,95.74 
0,2,10,32,2,2,40,63,72.1
1,2,10,32,2,2,40,63,95.95 
0,2,16,20,2,2,40,63,71.81
1,2,16,20,2,2,40,63,96.09 
0,2,20,16,2,2,40,63,71.78
1,2,20,16,2,2,40,63,97.7 
0,2,32,10,2,2,40,63,71.53
1,2,32,10,2,2,40,63,97.7 
0,2,40,8,2,2,40,63,70.93
1,2,40,8,2,2,40,63,96.83 
0,2,64,5,2,2,40,63,71.7
1,2,64,5,2,2,40,63,95.11 
0,2,80,4,2,2,40,63,73.03
1,2,80,4,2,2,40,63,97.03 
0,2,160,2,2,2,40,63,70.65
1,2,160,2,2,2,40,63,97.3 
0,2,320,1,2,2,40,55,71.55
1,2,320,1,2,2,40,55,95.11 
0,4,1,160,2,2,40,47,69.88
1,4,1,160,2,2,40,47,97.07 
0,4,2,80,2,2,40,63,71.7
1,4,2,80,2,2,40,63,96.41 
0,4,4,40,2,2,40,63,70.58
1,4,4,40,2,2,40,63,97.53 
0,4,5,32,2,2,40,63,71.89
1,4,5,32,2,2,40,63,96.0 
0,4,8,20,2,2,40,63,71.68
1,4,8,20,2,2,40,63,96.22 
0,4,10,16,2,2,40,63,72.53
1,4,10,16,2,2,40,63,96.91 
0,4,16,10,2,2,40,63,71.56
1,4,16,10,2,2,40,63,95.92 
0,4,20,8,2,2,40,63,72.71
1,4,20,8,2,2,40,63,97.71 
0,4,32,5,2,2,40,63,72.92
1,4,32,5,2,2,40,63,96.15 
0,4,40,4,2,2,40,63,70.74
1,4,40,4,2,2,40,63,96.48 
0,4,80,2,2,2,40,63,73.08
1,4,80,2,2,2,40,63,95.78 
0,4,160,1,2,2,40,55,72.57
1,4,160,1,2,2,40,55,96.37 
0,5,1,128,2,2,40,47,71.65
1,5,1,128,2,2,40,47,95.81 
0,5,2,64,2,2,40,63,71.85
1,5,2,64,2,2,40,63,96.01 
0,5,4,32,2,2,40,63,72.31
1,5,4,32,2,2,40,63,96.86 
0,5,8,16,2,2,40,63,72.07
1,5,8,16,2,2,40,63,96.7 
0,5,16,8,2,2,40,63,70.76
1,5,16,8,2,2,40,63,96.61 
0,5,32,4,2,2,40,63,73.19
1,5,32,4,2,2,40,63,96.8 
0,5,64,2,2,2,40,63,71.9
1,5,64,2,2,2,40,63,95.75 
0,5,128,1,2,2,40,55,71.37
1,5,128,1,2,2,40,55,97.16 
0,8,1,80,2,2,40,47,71.5
1,8,1,80,2,2,40,47,96.84 
0,8,2,40,2,2,40,63,70.65
1,8,2,40,2,2,40,63,96.21 
0,8,4,20,2,2,40,63,71.68
1,8,4,20,2,2,40,63,96.72 
0,8,5,16,2,2,40,63,68.91
1,8,5,16,2,2,40,63,96.4 
0,8,8,10,2,2,40,63,72.18
1,8,8,10,2,2,40,63,97.64 
0,8,10,8,2,2,40,63,71.66
1,8,10,8,2,2,40,63,96.94 
0,8,16,5,2,2,40,63,72.53
1,8,16,5,2,2,40,63,96.35 
0,8,20,4,2,2,40,63,72.04
1,8,20,4,2,2,40,63,96.25 
0,8,40,2,2,2,40,63,71.32
1,8,40,2,2,2,40,63,97.14 
0,8,80,1,2,2,40,55,70.28
1,8,80,1,2,2,40,55,95.9 
0,10,1,64,2,2,40,47,71.41
1,10,1,64,2,2,40,47,97.1 
0,10,2,32,2,2,40,63,72.14
1,10,2,32,2,2,40,63,96.64 
0,10,4,16,2,2,40,63,72.55
1,10,4,16,2,2,40,63,96.39 
0,10,8,8,2,2,40,63,72.13
1,10,8,8,2,2,40,63,97.11 
0,10,16,4,2,2,40,63,72.78
1,10,16,4,2,2,40,63,96.62 
0,10,32,2,2,2,40,63,71.79
1,10,32,2,2,2,40,63,98.3 
0,10,64,1,2,2,40,55,72.02
1,10,64,1,2,2,40,55,95.49 
0,16,1,40,2,2,40,47,73.01
1,16,1,40,2,2,40,47,96.71 
0,16,2,20,2,2,40,63,72.66
1,16,2,20,2,2,40,63,96.33 
0,16,4,10,2,2,40,63,73.32
1,16,4,10,2,2,40,63,97.08 
0,16,5,8,2,2,40,63,73.25
1,16,5,8,2,2,40,63,95.46 
0,16,8,5,2,2,40,63,72.13
1,16,8,5,2,2,40,63,96.56 
0,16,10,4,2,2,40,63,72.63
1,16,10,4,2,2,40,63,96.51 
0,16,20,2,2,2,40,63,70.67
1,16,20,2,2,2,40,63,96.32 
0,16,40,1,2,2,40,55,70.96
1,16,40,1,2,2,40,55,97.4 
0,20,1,32,2,2,40,47,72.57
1,20,1,32,2,2,40,47,96.57 
0,20,2,16,2,2,40,63,72.76
1,20,2,16,2,2,40,63,96.67 
0,20,4,8,2,2,40,63,71.52
1,20,4,8,2,2,40,63,96.82 
0,20,8,4,2,2,40,63,70.45
1,20,8,4,2,2,40,63,96.2 
0,20,16,2,2,2,40,63,71.62
1,20,16,2,2,2,40,63,94.76 
0,20,32,1,2,2,40,55,71.37
1,20,32,1,2,2,40,55,96.96 
0,32,1,20,2,2,40,47,70.72
1,32,1,20,2,2,40,47,96.81 
0,32,2,10,2,2,40,63,72.5
1,32,2,10,2,2,40,63,95.52 
0,32,4,5,2,2,40,63,71.4
1,32,4,5,2,2,40,63,97.16 
0,32,5,4,2,2,40,63,72.01
1,32,5,4,2,2,40,63,97.53 
0,32,10,2,2,2,40,63,72.49
1,32,10,2,2,2,40,63,96.24 
0,32,20,1,2,2,40,55,71.7
1,32,20,1,2,2,40,55,95.86 
0,40,1,16,2,2,40,47,70.41
1,40,1,16,2,2,40,47,97.77 
0,40,2,8,2,2,40,63,72.12
1,40,2,8,2,2,40,63,96.38 
0,40,4,4,2,2,40,63,72.22
1,40,4,4,2,2,40,63,97.02 
0,40,8,2,2,2,40,63,71.68
1,40,8,2,2,2,40,63,97.15 
0,40,16,1,2,2,40,55,72.3
1,40,16,1,2,2,40,55,96.95 
0,64,1,10,2,2,40,47,72.32
1,64,1,10,2,2,40,47,94.61 
0,64,2,5,2,2,40,63,70.64
1,64,2,5,2,2,40,63,95.95 
0,64,5,2,2,2,40,63,70.85
1,64,5,2,2,2,40,63,96.2 
0,64,10,1,2,2,40,55,72.4
1,64,10,1,2,2,40,55,95.75 
0,80,1,8,2,2,40,47,71.89
1,80,1,8,2,2,40,47,96.67 
0,80,2,4,2,2,40,63,71.72
1,80,2,4,2,2,40,63,96.39 
0,80,4,2,2,2,40,63,72.08
1,80,4,2,2,2,40,63,97.57 
0,80,8,1,2,2,40,55,72.32
1,80,8,1,2,2,40,55,95.66 
0,128,1,5,2,2,40,47,72.3
1,128,1,5,2,2,40,47,96.71 
0,128,5,1,2,2,40,55,72.34
1,128,5,1,2,2,40,55,96.86 
0,160,1,4,2,2,40,47,71.9
1,160,1,4,2,2,40,47,96.78 
0,160,2,2,2,2,40,63,72.31
1,160,2,2,2,2,40,63,96.8 
0,160,4,1,2,2,40,55,71.8
1,160,4,1,2,2,40,55,95.73 
0,320,1,2,2,2,40,47,72.12
1,320,1,2,2,2,40,47,96.16 
0,320,2,1,2,2,40,55,72.36
1,320,2,1,2,2,40,55,97.26 
0,640,1,1,2,2,40,39,71.24
1,640,1,1,2,2,40,39,95.72 
0,1,1,320,4,2,40,15,71.38
1,1,1,320,4,2,40,15,97.09 
0,1,2,160,4,2,40,31,72.06
1,1,2,160,4,2,40,31,96.17 
0,1,4,80,4,2,40,31,72.45
1,1,4,80,4,2,40,31,95.9 
0,1,5,64,4,2,40,31,71.92
1,1,5,64,4,2,40,31,96.39 
0,1,8,40,4,2,40,31,72.26
1,1,8,40,4,2,40,31,96.61 
0,1,10,32,4,2,40,31,72.52
1,1,10,32,4,2,40,31,96.53 
0,1,16,20,4,2,40,31,72.63
1,1,16,20,4,2,40,31,95.78 
0,1,20,16,4,2,40,31,71.99
1,1,20,16,4,2,40,31,97.02 
0,1,32,10,4,2,40,31,71.49
1,1,32,10,4,2,40,31,96.69 
0,1,40,8,4,2,40,31,71.55
1,1,40,8,4,2,40,31,95.48 
0,1,64,5,4,2,40,31,71.57
1,1,64,5,4,2,40,31,97.37 
0,1,80,4,4,2,40,31,71.58
1,1,80,4,4,2,40,31,96.54 
0,1,160,2,4,2,40,31,71.06
1,1,160,2,4,2,40,31,96.31 
0,1,320,1,4,2,40,23,70.47
1,1,320,1,4,2,40,23,96.25 
0,2,1,160,4,2,40,47,70.39
1,2,1,160,4,2,40,47,97.38 
0,2,2,80,4,2,40,63,71.53
1,2,2,80,4,2,40,63,97.01 
0,2,4,40,4,2,40,63,72.49
1,2,4,40,4,2,40,63,96.69 
0,2,5,32,4,2,40,63,72.48
1,2,5,32,4,2,40,63,95.94 
0,2,8,20,4,2,40,63,72.27
1,2,8,20,4,2,40,63,95.49 
0,2,10,16,4,2,40,63,73.02
1,2,10,16,4,2,40,63,96.17 
0,2,16,10,4,2,40,63,71.02
1,2,16,10,4,2,40,63,94.46 
0,2,20,8,4,2,40,63,73.32
1,2,20,8,4,2,40,63,95.88 
0,2,32,5,4,2,40,63,71.95
1,2,32,5,4,2,40,63,96.4 
0,2,40,4,4,2,40,63,72.35
1,2,40,4,4,2,40,63,96.67 
0,2,80,2,4,2,40,63,71.92
