Kernel,gx,gy,gz,bx,by,bz,gpuId,gld_efficiency
1,12,9,2,1,24,16,0,12.5
1,4,1,72,8,4,9,0,12.5
1,4,72,3,2,24,2,0,12.5
1,4,6,18,16,3,4,0,12.5
1,3,1,48,8,8,9,0,12.5
1,9,48,3,1,1,64,0,12.5
1,2,144,3,48,1,2,0,12.5
1,288,1,3,2,8,6,0,12.5
0,6,2,12,2,24,12,0,90.28
1,27,1,4,4,64,3,0,12.5
0,24,4,3,6,16,3,0,90.28
1,108,4,2,24,4,1,0,12.5
1,1,4,36,64,9,1,0,12.5
1,54,8,1,8,6,4,0,12.5
1,18,1,16,2,4,36,0,12.5
1,27,6,1,8,16,4,0,12.5
1,6,12,3,16,24,1,0,12.5
1,1,8,54,4,1,48,0,12.5
1,18,3,2,8,6,16,0,12.5
0,12,27,4,1,2,32,0,90.28
1,36,2,2,3,3,64,0,12.5
1,8,4,9,6,8,6,0,12.5
1,3,12,3,8,3,32,0,12.5
1,24,9,3,32,2,2,0,12.5
1,12,1,12,3,16,12,0,12.5
1,4,6,12,1,48,6,0,12.5
1,24,18,2,48,2,1,0,12.5
1,3,2,27,1,128,4,0,12.5
1,162,4,2,1,4,16,0,12.5
0,2,4,12,4,216,1,0,90.28
1,8,3,18,4,3,16,0,12.5
1,54,1,2,3,32,8,0,12.5
1,2,12,12,6,4,12,0,12.5
1,72,1,4,12,4,6,0,12.5
1,2,432,1,24,4,1,0,12.5
1,24,2,2,6,144,1,0,12.5
1,4,12,6,16,1,18,0,12.5
1,6,48,1,2,12,12,0,12.5
1,1,3,72,32,2,6,0,12.5
1,8,4,9,1,32,9,0,12.5
0,6,6,3,8,96,1,0,90.28
1,6,12,2,48,4,3,0,12.5
1,9,48,2,1,96,1,0,12.5
1,9,24,1,4,8,12,0,12.5
1,16,27,1,192,1,1,0,12.5
1,1,4,648,1,4,8,0,12.5
1,6,3,12,16,12,2,0,12.5
1,2,72,2,6,8,6,0,12.5
0,2,8,6,3,32,9,0,90.28
1,3,1,72,8,4,12,0,12.5
1,2,36,6,6,4,8,0,12.5
1,16,3,18,32,3,1,0,12.5
1,1,1,288,32,9,1,0,12.5
1,1,27,8,16,8,3,0,12.5
1,4,9,6,4,4,24,0,12.5
1,4,3,54,8,4,4,0,12.5
1,2,27,2,48,1,16,0,12.5
1,6,4,6,2,9,32,0,12.5
1,1,72,3,4,8,12,0,12.5
1,2,24,9,1,64,3,0,12.5
1,1,216,1,4,32,3,0,12.5
1,2,48,1,72,1,12,0,12.5
0,6,144,1,6,2,8,0,90.28
1,6,144,1,32,1,3,0,12.5
0,2,18,8,4,72,1,0,90.28
1,9,3,16,48,4,1,0,12.5
1,2,16,9,2,48,3,0,12.5
1,4,72,9,1,4,8,0,12.5
1,16,6,1,3,6,48,0,12.5
1,1,8,36,9,1,32,0,12.5
1,2,9,6,8,4,24,0,12.5
1,8,3,36,3,32,1,0,12.5
1,4,1,27,8,4,24,0,12.5
1,27,16,2,3,1,32,0,12.5
1,6,48,3,3,8,4,0,12.5
1,3,8,18,4,6,8,0,12.5
1,6,12,4,2,144,1,0,12.5
1,2,27,12,128,1,1,0,12.5
1,2,2,24,36,6,4,0,12.5
1,12,3,3,2,6,64,0,12.5
1,4,216,1,2,2,24,0,12.5
1,36,1,4,4,36,4,0,12.5
1,1,54,2,16,6,8,0,12.5
1,1,2,72,1,96,6,0,12.5
1,2,54,12,1,8,8,0,12.5
1,1,4,24,9,3,32,0,12.5
1,12,8,1,6,36,4,0,12.5
1,4,18,6,8,8,3,0,12.5
1,24,3,2,16,1,36,0,12.5
1,12,4,2,27,4,8,0,12.5
1,1,108,6,2,1,64,0,12.5
1,8,2,18,48,2,3,0,12.5
0,6,2,12,3,16,12,0,90.28
1,36,4,9,4,16,1,0,12.5
1,96,3,3,1,24,4,0,12.5
1,16,3,9,12,16,1,0,12.5
1,4,4,9,18,2,16,0,12.5
1,6,4,4,3,12,24,0,12.5
1,27,2,2,4,24,8,0,12.5
0,2,6,36,1,32,6,0,90.28
1,4,3,8,6,4,36,0,12.5
1,12,4,3,144,2,2,0,12.5
1,9,2,48,4,2,12,0,12.5
1,6,12,2,1,576,1,0,12.5
1,1,2,648,2,2,16,0,12.5
1,1,48,2,4,36,6,0,12.5
1,12,4,6,24,1,12,0,12.5
1,3,2,27,16,16,2,0,12.5
1,3,144,1,64,1,3,0,12.5
1,1,36,6,384,1,1,0,12.5
0,24,2,2,32,27,1,0,90.28
1,1,24,27,2,4,16,0,12.5
1,9,6,12,4,8,4,0,12.5
1,3,6,16,1,24,12,0,12.5
1,36,1,3,4,32,6,0,12.5
1,1,16,9,2,288,1,0,12.5
1,1,36,6,4,32,3,0,12.5
1,1,18,24,8,3,8,0,12.5
1,1,9,72,2,8,8,0,12.5
1,48,2,9,1,2,48,0,12.5
1,1,16,9,16,3,12,0,12.5
1,54,2,8,1,8,12,0,12.5
1,1,4,81,2,4,32,0,12.5
1,2,1,648,4,1,16,0,12.5
1,18,18,1,8,8,4,0,12.5
1,1,32,9,1,24,12,0,12.5
1,6,2,54,64,1,2,0,12.5
1,6,6,12,6,2,16,0,12.5
1,1,9,288,2,8,2,0,12.5
0,8,54,2,1,24,4,0,90.28
1,2,3,432,2,1,16,0,12.5
1,2,48,27,16,1,2,0,12.5
1,24,12,1,12,24,1,0,12.5
1,36,1,8,9,4,8,0,12.5
1,3,2,72,8,2,12,0,12.5
1,2,24,2,72,3,4,0,12.5
1,4,1,162,2,32,2,0,12.5
1,12,3,24,3,2,16,0,12.5
1,4,3,36,2,3,32,0,12.5
1,2,6,12,3,8,24,0,12.5
1,18,2,8,2,8,18,0,12.5
1,4,4,9,6,8,12,0,12.5
1,4,3,12,18,16,2,0,12.5
1,6,36,1,6,8,8,0,12.5
1,1,9,36,32,2,4,0,12.5
1,12,2,4,6,48,3,0,12.5
0,24,3,6,8,2,12,0,90.28
1,1,216,1,48,8,1,0,12.5
1,32,1,27,24,2,2,0,12.5
1,2,6,12,8,8,9,0,12.5
0,3,2,36,1,48,8,0,90.28
1,36,2,3,1,24,16,0,12.5
1,4,12,6,3,12,8,0,12.5
1,6,1,16,4,24,9,0,12.5
1,3,2,72,1,24,8,0,12.5
1,4,72,3,6,4,4,0,12.5
1,54,4,4,1,16,6,0,12.5
0,1,2,48,8,36,3,0,90.28
1,9,9,1,64,8,2,0,12.5
1,3,96,1,4,6,12,0,12.5
1,24,2,6,9,2,16,0,12.5
1,3,32,1,12,24,3,0,12.5
1,1,6,24,48,12,1,0,12.5
1,54,3,2,32,1,8,0,12.5
1,2,12,27,2,2,32,0,12.5
1,1,144,6,1,96,1,0,12.5
0,54,4,4,1,12,8,0,90.28
1,81,16,1,2,2,16,0,12.5
1,1,12,108,64,1,1,0,12.5
1,1,81,1,2,256,2,0,12.5
1,12,18,4,4,8,3,0,12.5
1,2,6,8,16,1,54,0,12.5
1,54,12,1,4,4,8,0,12.5
1,27,4,8,1,3,32,0,12.5
1,2,3,72,6,16,2,0,12.5
1,8,12,9,1,2,48,0,12.5
1,6,2,72,1,4,24,0,12.5
1,1,3,32,8,3,36,0,12.5
1,4,1,36,6,6,16,0,12.5
1,2,2,216,8,1,12,0,12.5
1,2,4,27,4,3,32,0,12.5
1,3,288,1,3,16,2,0,12.5
1,1,16,54,3,2,16,0,12.5
1,4,2,27,4,4,24,0,12.5
1,8,18,1,1,12,48,0,12.5
1,2,4,27,4,4,24,0,12.5
1,9,4,3,8,16,6,0,12.5
1,1,216,2,2,3,32,0,12.5
1,1,54,2,2,48,8,0,12.5
1,1,1,96,96,9,1,0,12.5
0,2,36,6,4,16,3,0,90.28
1,48,2,1,8,2,54,0,12.5
0,4,1,24,12,2,36,0,90.28
0,1,2,54,6,2,64,0,90.28
1,9,1,16,1,18,32,0,12.5
1,9,24,2,48,4,1,0,12.5
1,3,8,4,216,4,1,0,12.5
1,2,9,16,8,18,2,0,12.5
1,4,3,12,2,12,24,0,12.5
1,1,108,6,32,2,2,0,12.5
1,48,1,6,32,3,3,0,12.5
1,3,8,6,36,4,4,0,12.5
0,12,1,8,3,16,18,0,90.28
1,36,1,6,64,1,6,0,12.5
0,1,9,32,1,16,18,0,90.28
1,12,12,3,3,2,32,0,12.5
1,2,36,9,4,1,32,0,12.5
1,8,9,2,12,6,8,0,12.5
1,3,9,8,3,16,8,0,12.5
1,72,1,4,18,8,2,0,12.5
1,9,8,2,24,1,24,0,12.5
0,4,2,18,2,288,1,0,90.28
0,3,36,1,4,48,4,0,90.28
1,36,2,12,2,16,3,0,12.5
1,8,6,27,4,16,1,0,12.5
1,108,2,1,1,24,16,0,12.5
1,27,12,4,64,1,1,0,12.5
1,9,12,1,48,1,16,0,12.5
1,1,288,1,2,12,12,0,12.5
1,1,54,6,16,2,8,0,12.5
1,3,48,2,8,1,36,0,12.5
1,6,72,3,8,1,8,0,12.5
1,1,36,6,8,8,6,0,12.5
1,1,16,27,2,96,1,0,12.5
1,1,1,1296,4,16,1,0,12.5
1,3,18,48,2,1,16,0,12.5
1,4,3,9,4,3,64,0,12.5
1,1,2,144,12,24,1,0,12.5
1,8,9,3,8,12,4,0,12.5
1,24,1,27,2,64,1,0,12.5
1,3,2,16,9,16,6,0,12.5
1,1,32,3,6,12,12,0,12.5
1,9,12,2,1,384,1,0,12.5
1,2,144,1,96,3,1,0,12.5
1,12,9,2,6,1,64,0,12.5
1,4,24,27,1,32,1,0,12.5
1,18,6,6,128,1,1,0,12.5
1,2,18,6,4,12,8,0,12.5
1,27,1,3,128,1,8,0,12.5
1,9,8,6,48,2,2,0,12.5
1,72,1,36,8,2,2,0,12.5
1,12,3,8,1,18,16,0,12.5
1,3,6,16,32,9,1,0,12.5
1,8,12,27,1,8,4,0,12.5
1,3,3,16,1,16,36,0,12.5
1,4,2,12,32,27,1,0,12.5
0,6,4,9,32,6,2,0,90.28
1,18,2,8,18,1,16,0,12.5
0,24,9,1,4,48,2,0,90.28
1,18,8,6,2,3,16,0,12.5
1,18,2,4,9,8,8,0,12.5
1,162,1,4,4,8,4,0,12.5
1,2,3,144,1,2,48,0,12.5
1,9,8,2,16,6,6,0,12.5
1,1296,2,1,4,1,8,0,12.5
1,1,54,12,128,1,1,0,12.5
1,4,4,9,2,48,6,0,12.5
1,27,4,8,4,4,6,0,12.5
1,16,81,2,16,2,1,0,12.5
1,3,4,54,1,128,1,0,12.5
1,12,2,4,8,18,6,0,12.5
1,36,12,1,1,4,48,0,12.5
1,4,1,81,8,2,16,0,12.5
1,6,9,2,24,2,16,0,12.5
1,3,2,48,2,6,24,0,12.5
1,3,27,1,32,1,32,0,12.5
1,3,2,18,1,384,2,0,12.5
0,4,8,3,432,1,2,0,90.28
1,4,54,2,16,6,2,0,12.5
1,2,3,36,4,32,3,0,12.5
1,12,8,3,96,1,3,0,12.5
1,3,36,2,12,8,4,0,12.5
1,9,2,144,1,32,1,0,12.5
1,9,48,1,1,96,2,0,12.5
1,12,1,12,4,144,1,0,12.5
1,12,4,6,12,1,24,0,12.5
1,2,18,3,4,8,24,0,12.5
1,18,18,4,4,2,8,0,12.5
1,324,2,1,2,8,8,0,12.5
1,36,3,2,1,384,1,0,12.5
1,8,3,27,4,2,16,0,12.5
1,3,2,72,8,24,1,0,12.5
1,4,24,1,2,12,36,0,12.5
1,9,16,1,32,18,1,0,12.5
1,8,2,81,16,4,1,0,12.5
1,3,9,6,2,16,16,0,12.5
1,32,1,9,18,1,16,0,12.5
1,2,4,18,8,6,12,0,12.5
1,8,54,2,2,8,6,0,12.5
1,6,72,2,8,4,3,0,12.5
1,1,24,27,8,4,4,0,12.5
0,3,4,72,4,3,8,0,90.28
0,1,648,1,2,8,8,0,90.28
1,18,1,8,4,6,24,0,12.5
1,6,9,2,48,2,8,0,12.5
1,3,4,8,12,6,12,0,12.5
1,27,4,2,96,4,1,0,12.5
1,1,36,8,1,24,12,0,12.5
1,1,54,4,16,24,1,0,12.5
1,54,4,2,8,2,12,0,12.5
1,24,6,2,12,24,1,0,12.5
0,4,24,27,16,2,1,0,90.28
0,108,12,2,1,8,4,0,90.28
1,6,4,54,2,1,32,0,12.5
1,54,1,2,48,16,1,0,12.5
1,8,1,12,18,48,1,0,12.5
1,1,24,36,4,24,1,0,12.5
1,3,8,12,16,9,2,0,12.5
1,3,3,96,12,4,2,0,12.5
1,2,8,6,48,18,1,0,12.5
1,18,8,6,4,12,2,0,12.5
1,2,8,18,8,36,1,0,12.5
1,9,4,4,6,96,1,0,12.5
1,1,4,24,96,1,9,0,12.5
1,18,2,4,4,6,24,0,12.5
1,162,2,1,2,2,64,0,12.5
1,6,24,3,48,1,4,0,12.5
1,1,162,2,1,128,2,0,12.5
1,27,96,1,4,8,1,0,12.5
1,9,1,72,128,1,1,0,12.5
1,36,6,12,1,16,2,0,12.5
1,8,1,108,8,1,12,0,12.5
1,18,6,6,64,2,1,0,12.5
1,6,8,2,6,18,8,0,12.5
1,3,6,6,8,2,48,0,12.5
1,2,72,6,1,3,32,0,12.5
1,12,4,27,4,16,1,0,12.5
1,9,3,48,1,16,4,0,12.5
1,8,1,36,12,12,2,0,12.5
1,8,18,1,1,96,6,0,12.5
1,96,1,1,24,4,9,0,12.5
0,1,16,6,1,18,48,0,90.28
1,9,3,3,1,16,64,0,12.5
1,144,2,1,1,18,16,0,12.5
1,2,36,2,36,8,2,0,12.5
1,108,1,3,4,64,1,0,12.5
1,8,3,6,1,32,18,0,12.5
1,648,2,2,1,2,16,0,12.5
1,108,2,2,1,12,16,0,12.5
1,1,24,12,36,1,8,0,12.5
0,1,108,2,24,1,16,0,90.28
1,9,48,2,3,4,8,0,12.5
0,8,9,2,4,8,18,0,90.28
1,3,24,6,4,3,16,0,12.5
1,3,12,4,12,6,8,0,12.5
1,32,1,3,24,3,12,0,12.5
1,4,2,18,16,3,12,0,12.5
1,6,6,72,8,2,2,0,12.5
1,8,3,6,6,24,4,0,12.5
1,3,2,18,192,4,1,0,12.5
1,1,8,36,9,32,1,0,12.5
1,2,54,24,2,16,1,0,12.5
1,6,8,2,72,2,6,0,12.5
1,12,27,4,4,4,4,0,12.5
1,3,9,6,16,16,2,0,12.5
1,4,12,2,27,16,2,0,12.5
1,2,3,108,4,1,32,0,12.5
1,12,9,3,256,1,1,0,12.5
1,2,108,1,1,12,32,0,12.5
1,6,1,24,32,6,3,0,12.5
1,8,6,6,8,6,6,0,12.5
1,81,4,2,4,16,2,0,12.5
1,32,1,3,6,16,9,0,12.5
1,1,9,36,2,8,16,0,12.5
1,1,27,4,3,64,4,0,12.5
1,6,4,9,6,1,64,0,12.5
1,144,2,9,2,1,16,0,12.5
1,2,18,3,12,32,2,0,12.5
1,12,9,8,2,24,2,0,12.5
0,6,27,2,8,1,32,0,90.28
0,3,24,9,2,2,32,0,90.28
1,1,1,144,8,6,12,0,12.5
1,24,3,18,1,1,64,0,12.5
1,2,16,3,6,48,3,0,12.5
1,1,18,16,12,4,6,0,12.5
1,6,36,1,12,2,16,0,12.5
1,4,27,1,12,32,2,0,12.5
1,4,3,12,1,192,3,0,12.5
1,12,24,3,4,1,24,0,12.5
1,12,9,4,4,24,2,0,12.5
1,3,36,4,4,1,48,0,12.5
0,1,24,18,8,8,3,0,90.28
1,1,32,3,2,16,27,0,12.5
1,12,1,24,4,9,8,0,12.5
1,18,18,2,16,2,4,0,12.5
1,216,1,2,1,4,48,0,12.5
1,1,3,108,2,32,4,0,12.5
1,72,4,1,32,1,9,0,12.5
1,54,1,3,8,64,1,0,12.5
1,288,1,1,3,16,6,0,12.5
0,12,6,2,6,2,48,0,90.28
0,1,48,6,1,12,24,0,90.28
1,3,9,32,8,12,1,0,12.5
1,1,3,96,9,16,2,0,12.5
1,8,81,2,32,1,2,0,12.5
1,3,108,2,2,64,1,0,12.5
1,6,2,18,2,96,2,0,12.5
1,18,4,6,1,48,4,0,12.5
1,12,3,3,384,2,1,0,12.5
0,16,1,27,1,32,6,0,90.28
1,1,1,108,32,3,8,0,12.5
1,4,18,4,3,12,8,0,12.5
1,12,9,1,6,32,4,0,12.5
1,4,3,216,8,2,2,0,12.5
1,1,216,4,48,2,1,0,12.5
1,2,1,54,128,3,2,0,12.5
1,81,1,1,16,32,2,0,12.5
0,2,72,1,4,18,8,0,90.28
1,8,9,2,6,2,48,0,12.5
1,12,18,1,8,48,1,0,12.5
1,3,36,3,8,8,4,0,12.5
1,1,9,96,3,32,1,0,12.5
0,4,18,6,8,8,3,0,90.28
1,16,6,1,48,1,18,0,12.5
1,72,1,4,4,3,24,0,12.5
1,1,8,108,2,12,4,0,12.5
1,3,54,16,8,4,1,0,12.5
1,4,3,18,8,1,48,0,12.5
1,6,3,12,8,24,2,0,12.5
1,8,9,6,4,48,1,0,12.5
1,4,12,18,4,12,2,0,12.5
1,6,4,4,1,36,24,0,12.5
1,54,6,1,128,1,2,0,12.5
1,1,54,16,8,6,2,0,12.5
1,8,9,36,1,2,16,0,12.5
1,16,1,54,3,2,16,0,12.5
1,8,3,4,432,2,1,0,12.5
1,2,8,18,6,3,16,0,12.5
1,8,9,18,2,16,2,0,12.5
0,2,8,27,8,6,4,0,90.28
0,6,3,6,16,2,24,0,90.28
1,3,24,2,12,4,12,0,12.5
1,4,1,162,4,8,4,0,12.5
1,1,324,1,4,16,4,0,12.5
1,108,12,2,8,1,4,0,12.5
1,1,54,4,24,16,1,0,12.5
1,12,12,1,1,16,36,0,12.5
1,1,48,2,36,4,6,0,12.5
1,12,3,4,1,18,32,0,12.5
1,16,27,3,8,4,2,0,12.5
0,4,4,27,1,16,12,0,90.28
0,2,54,3,2,128,1,0,90.28
0,2,6,72,12,1,8,0,90.28
1,2,18,12,32,6,1,0,12.5
1,4,12,27,2,16,2,0,12.5
1,9,2,6,12,4,16,0,12.5
1,3,48,1,72,1,8,0,12.5
1,3,3,48,24,1,8,0,12.5
1,18,1,8,24,6,4,0,12.5
1,3,3,48,4,48,1,0,12.5
1,3,4,12,3,192,1,0,12.5
1,2,27,4,3,4,32,0,12.5
1,3,3,24,24,2,8,0,12.5
1,4,2,162,1,2,32,0,12.5
1,2,36,2,4,72,2,0,12.5
1,2,3,16,12,18,4,0,12.5
1,8,36,1,4,36,2,0,12.5
0,2,144,1,9,1,32,0,90.28
0,72,1,3,2,4,48,0,90.28
1,36,8,9,1,16,2,0,12.5
1,288,1,3,2,16,3,0,12.5
1,2,24,6,4,4,18,0,12.5
1,1,3,48,6,12,8,0,12.5
1,2,1,144,8,12,3,0,12.5
1,24,1,9,2,12,16,0,12.5
1,6,4,18,1,192,1,0,12.5
0,36,4,6,8,1,12,0,90.28
1,4,648,1,4,8,1,0,12.5
1,3,1,216,1,4,32,0,12.5
1,3,16,6,8,18,2,0,12.5
1,1,27,3,4,256,1,0,12.5
1,12,6,2,96,2,3,0,12.5
0,24,2,2,2,432,1,0,90.28
1,6,6,4,18,8,4,0,12.5
1,1,12,8,3,12,24,0,12.5
1,32,1,27,1,3,32,0,12.5
1,2,6,36,1,6,32,0,12.5
0,48,2,1,6,18,8,0,90.28
1,12,108,1,4,8,2,0,12.5
1,24,3,36,4,1,8,0,12.5
1,9,18,2,8,4,8,0,12.5
1,12,4,2,36,1,24,0,12.5
1,6,6,9,8,4,8,0,12.5
1,1,72,2,1,576,1,0,12.5
1,1,32,3,9,4,24,0,12.5
1,6,1,27,128,4,1,0,12.5
1,72,2,6,12,8,1,0,12.5
1,1,4,108,1,4,48,0,12.5
1,36,4,6,6,2,8,0,12.5
1,18,1,72,8,4,2,0,12.5
1,3,8,54,1,2,32,0,12.5
1,3,18,12,2,2,32,0,12.5
1,9,4,9,8,8,4,0,12.5
1,8,3,9,16,24,1,0,12.5
1,18,18,8,16,1,2,0,12.5
1,27,8,4,12,2,4,0,12.5
1,1,32,3,108,4,2,0,12.5
1,3,24,2,4,12,12,0,12.5
0,6,1,24,1,32,18,0,90.28
1,48,1,2,4,72,3,0,12.5
1,16,1,54,6,4,4,0,12.5
1,1,1,288,24,1,12,0,12.5
1,72,2,3,16,2,6,0,12.5
1,1,2,144,6,48,1,0,12.5
1,2,27,8,64,1,3,0,12.5
1,3,9,32,1,16,6,0,12.5
1,1,72,2,16,6,6,0,12.5
1,3,4,12,16,1,36,0,12.5
1,54,2,8,1,96,1,0,12.5
1,1,16,18,4,18,4,0,12.5
0,36,4,9,2,2,16,0,90.28
1,3,8,4,4,216,1,0,12.5
1,9,18,8,64,1,1,0,12.5
1,6,24,3,3,2,32,0,12.5
1,1,72,4,6,48,1,0,12.5
1,4,3,18,32,2,6,0,12.5
1,27,1,32,2,3,16,0,12.5
1,8,2,6,6,3,48,0,12.5
1,4,3,72,3,1,32,0,12.5
1,1,3,48,8,18,4,0,12.5
0,12,9,2,384,1,1,0,90.28
1,9,6,12,64,2,1,0,12.5
1,4,27,4,24,4,2,0,12.5
1,3,2,16,72,1,12,0,12.5
1,8,18,6,1,96,1,0,12.5
1,12,9,1,128,1,6,0,12.5
1,18,2,12,4,24,2,0,12.5
1,6,18,2,6,4,16,0,12.5
1,2,48,1,24,36,1,0,12.5
1,12,9,4,2,24,4,0,12.5
1,2,144,3,48,2,1,0,12.5
0,18,1,12,3,4,32,0,90.28
1,9,8,4,4,36,2,0,12.5
1,9,6,8,12,4,4,0,12.5
1,3,1,32,4,216,1,0,12.5
1,54,2,1,12,32,2,0,12.5
1,6,1,18,6,4,32,0,12.5
1,1,32,27,1,16,6,0,12.5
1,6,9,3,16,1,32,0,12.5
1,1,3,96,1,48,6,0,12.5
1,54,4,4,4,1,24,0,12.5
1,16,3,9,1,24,8,0,12.5
0,48,1,27,4,16,1,0,90.28
1,4,3,24,8,2,18,0,12.5
1,3,24,12,16,3,2,0,12.5
1,9,4,8,8,1,36,0,12.5
1,9,2,6,2,96,4,0,12.5
1,3,96,3,2,48,1,0,12.5
1,6,8,2,4,54,4,0,12.5
1,3,288,1,96,1,1,0,12.5
1,4,54,12,1,2,16,0,12.5
1,108,1,8,3,1,32,0,12.5
1,16,3,2,2,9,48,0,12.5
1,144,9,2,8,2,2,0,12.5
1,12,6,3,1,128,3,0,12.5
1,3,4,36,96,1,2,0,12.5
0,18,12,2,4,16,3,0,90.28
1,1,36,4,32,6,3,0,12.5
1,2,4,12,2,216,2,0,12.5
1,3,2,16,12,12,6,0,12.5
1,216,1,1,12,4,8,0,12.5
1,48,1,27,8,2,4,0,12.5
1,6,8,6,12,1,24,0,12.5
1,4,6,54,4,8,2,0,12.5
1,3,36,4,64,1,3,0,12.5
1,1,27,48,2,4,8,0,12.5
1,18,3,48,2,1,16,0,12.5
1,1,162,4,2,8,8,0,12.5
0,3,72,2,8,1,24,0,90.28
1,1,96,27,4,1,8,0,12.5
1,27,12,2,1,4,32,0,12.5
1,36,2,2,96,3,2,0,12.5
1,144,1,1,144,1,4,0,12.5
1,48,1,6,1,8,36,0,12.5
1,1,3,48,8,12,6,0,12.5
0,8,1,18,16,3,12,0,90.28
1,2,36,3,3,32,4,0,12.5
1,6,4,4,288,3,1,0,12.5
1,1,24,9,32,6,2,0,12.5
1,8,2,6,432,1,2,0,12.5
1,81,2,1,4,32,4,0,12.5
0,12,6,12,1,32,3,0,90.28
1,8,9,4,6,3,16,0,12.5
1,1,12,18,1,96,4,0,12.5
1,24,3,3,4,16,6,0,12.5
1,6,1,72,96,2,1,0,12.5
1,1,1,432,1,4,48,0,12.5
1,1,9,16,2,48,6,0,12.5
1,48,9,3,2,8,4,0,12.5
1,18,1,9,2,128,2,0,12.5
1,8,1,36,24,4,3,0,12.5
1,1,3,32,1,288,3,0,12.5
1,1,96,1,8,9,12,0,12.5
1,2,8,9,4,18,8,0,12.5
1,6,16,1,2,216,2,0,12.5
1,9,2,9,64,2,4,0,12.5
1,36,8,1,6,6,8,0,12.5
1,2,4,18,2,6,48,0,12.5
1,3,48,3,3,1,64,0,12.5
1,6,9,2,64,4,3,0,12.5
1,16,3,18,12,8,1,0,12.5
1,2,54,2,8,2,24,0,12.5
1,1,12,18,2,16,12,0,12.5
0,4,4,18,36,1,8,0,90.28
1,1,96,1,1,288,3,0,12.5
1,4,27,8,4,6,4,0,12.5
1,12,6,3,8,2,24,0,12.5
1,96,9,1,12,1,8,0,12.5
1,1,24,54,2,32,1,0,12.5
1,72,2,1,96,3,2,0,12.5
1,32,9,1,6,3,16,0,12.5
1,2,4,27,2,24,8,0,12.5
1,2,24,18,12,2,4,0,12.5
1,3,4,9,64,12,1,0,12.5
1,3,2,24,32,1,18,0,12.5
1,12,2,4,18,48,1,0,12.5
1,1,36,8,16,2,9,0,12.5
1,108,6,1,32,2,2,0,12.5
1,4,9,18,1,8,16,0,12.5
1,2,24,3,12,8,6,0,12.5
1,4,6,6,4,48,3,0,12.5
1,8,2,6,4,6,36,0,12.5
1,18,2,3,2,24,16,0,12.5
1,1,16,9,96,3,2,0,12.5
1,24,1,9,4,16,6,0,12.5
1,12,3,6,3,64,2,0,12.5
1,8,18,6,3,8,4,0,12.5
1,6,6,9,2,16,8,0,12.5
1,12,4,2,3,9,32,0,12.5
1,6,6,9,4,2,32,0,12.5
0,12,3,24,1,3,32,0,90.28
1,1,6,16,3,36,8,0,12.5
1,1,72,3,1,24,16,0,12.5
1,1,18,12,4,24,4,0,12.5
1,2,24,6,4,2,36,0,12.5
1,2,16,9,18,1,16,0,12.5
1,9,1,24,6,32,2,0,12.5
1,2,12,9,8,3,16,0,12.5
1,2,18,18,4,2,16,0,12.5
1,1,24,6,48,6,2,0,12.5
1,3,144,2,1,24,4,0,12.5
1,2,9,144,1,4,8,0,12.5
1,72,1,36,2,8,2,0,12.5
1,3,6,16,1,36,8,0,12.5
1,18,6,1,1,12,64,0,12.5
1,18,6,24,8,2,2,0,12.5
1,36,1,4,6,16,6,0,12.5
1,72,4,9,32,1,1,0,12.5
1,6,16,9,8,4,3,0,12.5
1,18,8,9,1,1,64,0,12.5
1,24,3,2,16,4,9,0,12.5
1,18,12,12,8,1,4,0,12.5
1,8,18,9,1,32,2,0,12.5
1,4,1,24,1,144,6,0,12.5
1,6,1,16,12,24,3,0,12.5
1,4,36,18,2,2,8,0,12.5
1,4,3,72,96,1,1,0,12.5
1,1,3,36,8,4,24,0,12.5
1,9,2,9,128,4,1,0,12.5
0,6,4,18,24,2,4,0,90.28
1,48,2,1,2,27,16,0,12.5
1,6,12,6,2,3,32,0,12.5
1,3,72,1,8,4,12,0,12.5
1,4,4,6,6,24,6,0,12.5
1,2,8,27,8,6,4,0,12.5
1,24,2,18,3,32,1,0,12.5
1,12,9,2,32,2,6,0,12.5
1,48,1,3,6,3,32,0,12.5
1,3,2,24,12,48,1,0,12.5
0,6,24,6,16,6,1,0,90.28
1,2,48,27,4,2,4,0,12.5
1,6,9,12,16,2,4,0,12.5
1,9,2,48,4,24,1,0,12.5
1,24,9,1,4,4,24,0,12.5
1,3,8,108,4,4,2,0,12.5
1,8,54,3,32,2,1,0,12.5
1,2,1,144,1,36,8,0,12.5
1,8,18,9,32,2,1,0,12.5
1,1,6,48,96,1,3,0,12.5
1,1,3,36,3,32,8,0,12.5
1,3,4,8,12,12,6,0,12.5
1,324,8,1,8,4,1,0,12.5
1,54,4,12,2,4,4,0,12.5
1,2,54,4,48,2,2,0,12.5
1,8,18,1,6,32,3,0,12.5
1,27,24,2,1,1,64,0,12.5
1,12,8,1,4,9,24,0,12.5
1,9,16,18,1,8,4,0,12.5
1,9,1,36,16,4,4,0,12.5
1,6,9,8,16,12,1,0,12.5
1,1,72,3,1,6,64,0,12.5
1,12,3,4,96,2,3,0,12.5
1,18,8,3,8,8,3,0,12.5
1,2,3,18,2,24,16,0,12.5
1,18,24,2,2,6,8,0,12.5
1,3,16,2,48,9,2,0,12.5
1,4,36,18,32,1,1,0,12.5
1,36,3,4,8,12,2,0,12.5
